medcodeid	term	originalreadcode	snomedctconceptid	snomedctdescriptionid	readcode	condition	score
1972941000006110	"mental & behav dis due to seds/hypntcs: psychotic disordr, predominantly depressive symptoms"	NA	NA	NA	NA	Drug abuse	1
1973021000006110	"mental & behav dis due vol solvents: withdrawal state wth delirium, without convulsions"	NA	NA	NA	NA	Drug abuse	1
1973181000006110	"mental and behav dis due to vol solvents: resid & late-onset psychotic dis, other persisting cognitive impairment"	NA	NA	NA	NA	Drug abuse	1
1973251000006110	"mental/behav dis multi drg use/oth psychoac subs: acute intox, with trauma or other bodily injury"	NA	NA	NA	NA	Drug abuse	1
1973411000006110	"mental & behav dis due to use alcohol: acute intoxication, with coma"	NA	NA	NA	NA	Alcohol abuse	1
1973541000006110	"mental and behav dis mlti drg use/oth psych sbs: dependence syndr, episodic use [dipsomania]"	NA	NA	NA	NA	Drug abuse	1
1973731000006110	"mental & behav dis due to use cocaine: psychotic disorder, predominantly depressive symptoms"	NA	NA	NA	NA	Drug abuse	1
1973971000006110	"mental & behav dis due to use cocaine: resid & late-onset psychot dis, other persisting cognitive impairment"	NA	NA	NA	NA	Drug abuse	1
1974191000006110	"mental and behav dis due to use alcohol: withdrawal state, uncomplicated"	NA	NA	NA	NA	Alcohol abuse	1
1974241000006110	"mental and behav dis mlti drg use/oth psych subs: resid/late psychot dis, personality or behaviour disorder"	NA	NA	NA	NA	Drug abuse	1
1974321000006110	"mental and behav dis mlti drg use/oth psych subs: resid/late psychot dis, late-onset psychotic disorder"	NA	NA	NA	NA	Drug abuse	1
1975371000006110	"mental & behav dis due to use alcohol: psychotic disorder, predominantly depressive symptoms"	NA	NA	NA	NA	Alcohol abuse	1
1975561000006110	"mental and behav dis due to other stimulants inc caffeine: psychotic dis, schizophrenia-like"	NA	NA	NA	NA	Drug abuse	1
1976041000006110	"mental and behav dis due to other stimulants inc caffeine: resid/late-onset psycht dis, residual affective disorder"	NA	NA	NA	NA	Drug abuse	1
1976111000006110	"mental & behav dis due to use alcohol: resid & late-onset psychot dis, late-onset psychotic disorder"	NA	NA	NA	NA	Alcohol abuse	1
1976301000006110	"mental & behav dis due to use opioids: acute intoxication, with trauma or other bodily injury"	NA	NA	NA	NA	Drug abuse	1
2004081000006110	ecg: corrected qt interval (qtc) prolonged	NA	NA	NA	NA	Cardiac arrythmia	1
2008521000006110	referral to community stroke service	NA	NA	NA	NA	Other neurological disorders	1
2009501000006110	suitable for step down change in copd management plan	NA	NA	NA	NA	Chronic pulmonary disease	1
252501000006117	other viral hepatitis	NA	NA	NA	NA	Liver disease	1
2576982014	atrioventricular conduction disorder	NA	NA	NA	NA	Cardiac arrythmia	1
2586731000000110	under care of community-based diabetes specialist nurse	NA	NA	NA	NA	Diabetes (uncomplicated)	1
2640561000000110	family intervention for substance misuse	NA	NA	NA	NA	Drug abuse	1
2641961000000110	peritoneal dialysis fluid adenosine deaminase level	NA	NA	NA	NA	Renal disease	1
2676303012	ecg: sinus tachycardia	NA	NA	NA	NA	Cardiac arrythmia	1
2770089012	management of internal defibrillation	NA	NA	NA	NA	Cardiac arrythmia	1
2817457012	drug seeking behaviour	NA	NA	NA	NA	Drug abuse	1
2838078010	"multiple system atrophy, cerebellar variant"	NA	NA	NA	NA	Other neurological disorders	1
2841061014	"multiple system atrophy, parkinson variant"	NA	NA	NA	NA	Other neurological disorders	1
2899315016	chronic respiratory disease questionnaire score	NA	NA	NA	NA	Chronic pulmonary disease	1
2902334015	chronic respiratory disease questionnaire	NA	NA	NA	NA	Chronic pulmonary disease	1
2967831017	pre-existing type 1 diabetes mellitus in pregnancy	NA	NA	NA	NA	Diabetes (uncomplicated)	1
350102017	tension pneumothorax	NA	NA	NA	NA	Chronic pulmonary disease	1
350540014	upper limb ischaemia	NA	NA	NA	NA	Peripheral vascular disease	1
424365019	acute infective exacerbation of chronic obstructive airways disease	NA	NA	NA	NA	Chronic pulmonary disease	1
437650013	vertebral artery aneurysm	NA	NA	NA	NA	Peripheral vascular disease	1
449540010	discharge by diabetic liaison nurse	NA	NA	NA	NA	Diabetes (uncomplicated)	1
456900016	substance abuse counselling	NA	NA	NA	NA	Drug abuse	1
474391000006110	aids - first presentation	NA	NA	NA	NA	HIV/AIDS	1
474401000006112	aids - subsequent presentation	NA	NA	NA	NA	HIV/AIDS	1
487571000006116	antigen positive viral hepatitis b	NA	NA	NA	NA	Liver disease	1
488551000006110	aortic valve opening restricted	NA	NA	NA	NA	Valvular disease	1
496781000006111	asymptomatic hiv infection - first presentation	NA	NA	NA	NA	HIV/AIDS	1
496791000006114	asymptomatic hiv infection - subsequent presentation	NA	NA	NA	NA	HIV/AIDS	1
616891000006119	diabetic - moderate control	NA	NA	NA	NA	Diabetes (uncomplicated)	1
617041000006117	diabetic foot risk assessment	NA	NA	NA	NA	Diabetes (uncomplicated)	1
635791000006114	echocardiogram shows lvh	NA	NA	NA	NA	Congestive heart failure	1
635801000006110	echocardiography - poor lv function	NA	NA	NA	NA	Congestive heart failure	1
640011000006114	emergency diabetic admission since last appointment	NA	NA	NA	NA	Diabetes (uncomplicated)	1
669921000006118	fetor hepatis	NA	NA	NA	NA	Liver disease	1
790031000006119	hypertension annual review	NA	NA	NA	NA	Hypertension (uncomplicated)	1
825881000006114	"hiv infection with symptoms, not aids - first presentation"	NA	NA	NA	NA	HIV/AIDS	1
825891000006112	"hiv infection with symptoms, not aids - subsequent presentation"	NA	NA	NA	NA	HIV/AIDS	1
831091000006115	referral to alcohol abuse team	NA	NA	NA	NA	Alcohol abuse	1
831101000006114	referral to alcohol counsellor	NA	NA	NA	NA	Alcohol abuse	1
851121000006117	partial epilepsy	NA	NA	NA	NA	Other neurological disorders	1
851261000006116	"chronic bronchitis, acute exac"	NA	NA	NA	NA	Chronic pulmonary disease	1
851371000006119	spastic paraparesis	NA	NA	NA	NA	Paralysis	1
851461000006115	drug misuse behaviour	NA	NA	NA	NA	Drug abuse	1
851931000006116	referral to alcohol recovery project	NA	NA	NA	NA	Alcohol abuse	1
852151000006117	audit score >5 alcohol dependence syndrome	NA	NA	NA	NA	Alcohol abuse	1
852161000006115	audit score >5 alcohol problem drinker	NA	NA	NA	NA	Alcohol abuse	1
852211000006112	misused drugs in past	NA	NA	NA	NA	Drug abuse	1
852381000006110	alcohol reduction-maintain abstinence	NA	NA	NA	NA	Alcohol abuse	1
853271000006110	non-functioning kidney	NA	NA	NA	NA	Renal disease	1
853831000006113	non hodgkin lymphoma	NA	NA	NA	NA	Lymphoma	1
854381000006118	hiv infection	NA	NA	NA	NA	HIV/AIDS	1
854651000006117	alcohol overdose	NA	NA	NA	NA	Alcohol abuse	1
855111000006111	grade d 50 or more units/week	NA	NA	NA	NA	Alcohol abuse	1
855531000006114	excision melanoma	NA	NA	NA	NA	Solid tumour or leukaemia	1
855641000006115	chronic kidney rejection	NA	NA	NA	NA	Renal disease	1
856031000006110	asthma stable < 3 months	NA	NA	NA	NA	Chronic pulmonary disease	1
856041000006117	asthma stable > 3 months	NA	NA	NA	NA	Chronic pulmonary disease	1
856051000006115	asthma control unsatisfactory	NA	NA	NA	NA	Chronic pulmonary disease	1
856221000006115	sero-negative polyarthritis	NA	NA	NA	NA	Rheumatoid arthritis and collagen diseases	1
856531000006119	diabetic - gp eye check	NA	NA	NA	NA	Diabetes (uncomplicated)	1
856551000006114	diabetic - hospital eye check	NA	NA	NA	NA	Diabetes (uncomplicated)	1
856611000006114	laser treated diabetic retinopathy	NA	NA	NA	NA	Diabetes with end-organ damage	1
856631000006115	left laser treated diabetic retinopathy	NA	NA	NA	NA	Diabetes with end-organ damage	1
856651000006110	left advanced diabetic retinal disease	NA	NA	NA	NA	Diabetes with end-organ damage	1
856661000006112	left diabetic foot active ulceration	NA	NA	NA	NA	Diabetes with end-organ damage	1
856671000006117	left diabetic foot high risk	NA	NA	NA	NA	Diabetes with end-organ damage	1
856681000006119	left diabetic foot moderate risk	NA	NA	NA	NA	Diabetes (uncomplicated)	1
856691000006116	left diabetic foot low current risk	NA	NA	NA	NA	Diabetes (uncomplicated)	1
856771000006110	patient has been told has diabetes	NA	NA	NA	NA	Diabetes (uncomplicated)	1
856971000006112	hypertensive clinic	NA	NA	NA	NA	Hypertension (uncomplicated)	1
857031000006113	left non-proliferative diabetic retinopathy	NA	NA	NA	NA	Diabetes with end-organ damage	1
857321000006113	moderately obese	NA	NA	NA	NA	Obesity	1
857401000006112	referral to community drug dependency team	NA	NA	NA	NA	Drug abuse	1
857411000006110	right proliferative diabetic retinopathy	NA	NA	NA	NA	Diabetes with end-organ damage	1
857421000006119	right laser treated diabetic retinopathy	NA	NA	NA	NA	Diabetes with end-organ damage	1
857431000006116	right diabetic maculopathy	NA	NA	NA	NA	Diabetes with end-organ damage	1
857441000006114	right advanced diabetic retinal disease	NA	NA	NA	NA	Diabetes with end-organ damage	1
857691000006119	right diabetic foot active ulceration	NA	NA	NA	NA	Diabetes with end-organ damage	1
857721000006112	right diabetic foot high risk	NA	NA	NA	NA	Diabetes with end-organ damage	1
857741000006117	right diabetic foot moderate risk	NA	NA	NA	NA	Diabetes (uncomplicated)	1
857761000006118	right diabetic foot low current risk	NA	NA	NA	NA	Diabetes (uncomplicated)	1
857911000006118	very obese	NA	NA	NA	NA	Obesity	1
857971000006110	right non-proliferative diabetic retinopathy	NA	NA	NA	NA	Diabetes with end-organ damage	1
857981000006113	right preproliferative diabetic retinopathy	NA	NA	NA	NA	Diabetes with end-organ damage	1
904521000006113	spinal demyelination	NA	NA	NA	NA	Other neurological disorders	1
905411000006119	[rfc] arterio-sclerosis	NA	NA	NA	NA	Peripheral vascular disease	1
905431000006113	[rfc] heart block	NA	NA	NA	NA	Cardiac arrythmia	1
905501000006116	[rfc] arterial stenosis	NA	NA	NA	NA	Valvular disease	1
905511000006118	[rfc] aneurysms	NA	NA	NA	NA	Peripheral vascular disease	1
905541000006119	[rfc] arterial embolism of limbs	NA	NA	NA	NA	Peripheral vascular disease	1
905621000006113	[rfc] diabetes	NA	NA	NA	NA	Diabetes (uncomplicated)	1
905791000006115	[rfc] alzheimer's disease	NA	NA	NA	NA	Other neurological disorders	1
905821000006112	[rfc] parkinson's disease	NA	NA	NA	NA	Other neurological disorders	1
905881000006111	[rfc] epilepsy/convulsion	NA	NA	NA	NA	Other neurological disorders	1
906001000006117	[rfc] liver failure	NA	NA	NA	NA	Liver disease	1
906031000006113	[rfc] peptic and duodenal ulcers	NA	NA	NA	NA	Peptic ulcer disease	1
906081000006114	[rfc] cirrhosis	NA	NA	NA	NA	Liver disease	1
906101000006118	[rfc] hepatitis	NA	NA	NA	NA	Liver disease	1
906311000006117	[rfc] continuous ambulatory peritoneal dialysis	NA	NA	NA	NA	Renal disease	1
906351000006116	[rfc] renal transplant	NA	NA	NA	NA	Renal disease	1
906551000006112	[rfc] pernicious anaemia	NA	NA	NA	NA	Deficiency anaemia	1
906571000006119	[rfc] iron deficiency anaemia	NA	NA	NA	NA	Deficiency anaemia	1
906711000006116	[rfc] diabetic foot/leg ulcer	NA	NA	NA	NA	Diabetes with end-organ damage	1
906741000006117	[rfc] arterial ulcer	NA	NA	NA	NA	Peripheral vascular disease	1
906771000006113	[rfc] peripheral vascular disease	NA	NA	NA	NA	Peripheral vascular disease	1
906841000006112	[rfc] hiv/aids	NA	NA	NA	NA	HIV/AIDS	1
906971000006110	[rfc] cancer of the prostate	NA	NA	NA	NA	Solid tumour or leukaemia	1
907001000006115	[rfc] cancer of the rectum	NA	NA	NA	NA	Solid tumour or leukaemia	1
907021000006113	[rfc] cancer of the testes	NA	NA	NA	NA	Solid tumour or leukaemia	1
907041000006118	[rfc] cancer of the ovary	NA	NA	NA	NA	Solid tumour or leukaemia	1
907061000006119	[rfc] cancer of the uterus	NA	NA	NA	NA	Solid tumour or leukaemia	1
907091000006110	[rfc] cancer of the cervix	NA	NA	NA	NA	Solid tumour or leukaemia	1
907111000006118	[rfc] lung cancer	NA	NA	NA	NA	Solid tumour or leukaemia	1
907121000006114	[rfc] cancer of the larynx	NA	NA	NA	NA	Solid tumour or leukaemia	1
907241000006111	[rfc] cerebral palsy	NA	NA	NA	NA	Paralysis	1
907261000006110	[rfc] neoplasm	NA	NA	NA	NA	Solid tumour or leukaemia	1
907331000006114	[rfc] bowel cancer	NA	NA	NA	NA	Solid tumour or leukaemia	1
907341000006116	[rfc] breast cancer	NA	NA	NA	NA	Solid tumour or leukaemia	1
907351000006119	[rfc] cancer of the thyroid	NA	NA	NA	NA	Solid tumour or leukaemia	1
907371000006112	[rfc] cancer of the stomach	NA	NA	NA	NA	Solid tumour or leukaemia	1
907381000006110	[rfc] liver cancer	NA	NA	NA	NA	Solid tumour or leukaemia	1
907401000006110	[rfc] cancer of the mouth	NA	NA	NA	NA	Solid tumour or leukaemia	1
907411000006113	[rfc] cerebral palsy	NA	NA	NA	NA	Paralysis	1
907431000006119	[rfc] neoplasm	NA	NA	NA	NA	Solid tumour or leukaemia	1
907481000006118	[rfc] bronchitis	NA	NA	NA	NA	Chronic pulmonary disease	1
907501000006111	[rfc] pneumoconiosis	NA	NA	NA	NA	Chronic pulmonary disease	1
907551000006110	[rfc] tuberculosis	NA	NA	NA	NA	Chronic pulmonary disease	1
907581000006119	[rfc] stroke/cva	NA	NA	NA	NA	Other neurological disorders	1
907591000006116	[rfc] stroke	NA	NA	NA	NA	Other neurological disorders	1
907611000006110	[rfc] ischaemic attack	NA	NA	NA	NA	Other neurological disorders	1
908781000006110	[rfc] cancer	NA	NA	NA	NA	Solid tumour or leukaemia	1
908801000006114	[rfc] stroke	NA	NA	NA	NA	Other neurological disorders	1
908811000006112	[rfc] multiple sclerosis	NA	NA	NA	NA	Other neurological disorders	1
908831000006118	[rfc] diabetes mellitus	NA	NA	NA	NA	Diabetes (uncomplicated)	1
908841000006111	[rfc] asthma	NA	NA	NA	NA	Chronic pulmonary disease	1
908901000006115	[rfc] leg ulcer - arterial	NA	NA	NA	NA	Peripheral vascular disease	1
908911000006117	[rfc] leg ulcer - both arterial & venous	NA	NA	NA	NA	Peripheral vascular disease	1
909021000006117	[rfc] parkinson's disease	NA	NA	NA	NA	Other neurological disorders	1
909171000006115	[rfc] cva	NA	NA	NA	NA	Other neurological disorders	1
909191000006119	[rfc] rheumatoid arthritis	NA	NA	NA	NA	Rheumatoid arthritis and collagen diseases	1
909201000006116	[rfc] respiratory disorder	NA	NA	NA	NA	Chronic pulmonary disease	1
909441000006118	[rfc] hypertension	NA	NA	NA	NA	Hypertension (uncomplicated)	1
909711000006111	[rfc] chronic obstructive pulmonary disease (copd)	NA	NA	NA	NA	Chronic pulmonary disease	1
909731000006117	[rfc] pulmonary fibrosis	NA	NA	NA	NA	Chronic pulmonary disease	1
910131000006114	[rfc] malignant wound	NA	NA	NA	NA	Solid tumour or leukaemia	1
910211000006114	[rfc] diabetic health promotion	NA	NA	NA	NA	Diabetes (uncomplicated)	1
910491000006117	[rfc] diabetic leg ulcer	NA	NA	NA	NA	Diabetes with end-organ damage	1
910501000006113	[rfc] diabetic foot ulcer	NA	NA	NA	NA	Diabetes with end-organ damage	1
910581000006116	[rfc] drug/ substance abuse	NA	NA	NA	NA	Drug abuse	1
910591000006118	[rfc] drug addiction	NA	NA	NA	NA	Drug abuse	1
910601000006114	[rfc] substance abuse	NA	NA	NA	NA	Drug abuse	1
914801000006116	local alzheimer's society involved	NA	NA	NA	NA	Other neurological disorders	1
914921000006117	[d] vascular dementia	NA	NA	NA	NA	Other neurological disorders	1
914931000006119	[d] dementia with lewy bodies	NA	NA	NA	NA	Other neurological disorders	1
914941000006112	[d] dementia	NA	NA	NA	NA	Other neurological disorders	1
914951000006114	[d] dementia in alzheimer's disease	NA	NA	NA	NA	Other neurological disorders	1
915111000006112	dementia review	NA	NA	NA	NA	Other neurological disorders	1
915121000006116	dementia review with third party	NA	NA	NA	NA	Other neurological disorders	1
916571000006117	epilepsy monitoring	NA	NA	NA	NA	Other neurological disorders	1
918281000006116	pt advised re diabetic diet	NA	NA	NA	NA	Diabetes (uncomplicated)	1
918541000006112	initial epilepsy assessment	NA	NA	NA	NA	Other neurological disorders	1
918551000006114	follow-up epilepsy assessment	NA	NA	NA	NA	Other neurological disorders	1
925431000006118	viral hepatitis carrier	NA	NA	NA	NA	Liver disease	1
925451000006113	aids carrier	NA	NA	NA	NA	HIV/AIDS	1
939481000006116	hepatitis c carrier	NA	NA	NA	NA	Liver disease	1
939491000006118	[rfc] dementia	NA	NA	NA	NA	Other neurological disorders	1
939571000006115	diastolic dysfunction	NA	NA	NA	NA	Congestive heart failure	1
939971000006111	cancer medication review	NA	NA	NA	NA	Solid tumour or leukaemia	1
939981000006114	hypothyroidism medication review	NA	NA	NA	NA	Hypothyroidism	1
939991000006112	copd medication review	NA	NA	NA	NA	Chronic pulmonary disease	1
940001000006110	hypertension medication review	NA	NA	NA	NA	Hypertension (uncomplicated)	1
940021000006117	cancer review invite 1	NA	NA	NA	NA	Solid tumour or leukaemia	1
940061000006111	stroke monitoring invite 1	NA	NA	NA	NA	Other neurological disorders	1
940071000006116	stroke monitoring invite 2	NA	NA	NA	NA	Other neurological disorders	1
940081000006118	stroke monitoring invite 3	NA	NA	NA	NA	Other neurological disorders	1
940101000006114	hypothyroidism monitoring invite 1	NA	NA	NA	NA	Hypothyroidism	1
940111000006112	hypothyroidism monitoring invite 2	NA	NA	NA	NA	Hypothyroidism	1
940121000006116	hypothyroidism monitoring invite 3	NA	NA	NA	NA	Hypothyroidism	1
940141000006111	copd monitoring invite 1	NA	NA	NA	NA	Chronic pulmonary disease	1
940651000006119	refer to doctor regarding substance use	NA	NA	NA	NA	Drug abuse	1
940671000006112	refer to drugs service	NA	NA	NA	NA	Drug abuse	1
940761000006114	substance use	NA	NA	NA	NA	Drug abuse	1
940781000006116	evidence of alcohol withdrawal	NA	NA	NA	NA	Alcohol abuse	1
940791000006118	substance use - drugs used within the past month	NA	NA	NA	NA	Drug abuse	1
958231000006113	dna - did not attend hypothyroidism clinic	NA	NA	NA	NA	Hypothyroidism	1
958911000006110	substance use	NA	NA	NA	NA	Drug abuse	1
960151000006115	excessively rapid heart rate	NA	NA	NA	NA	Cardiac arrythmia	1
960381000006113	electrolyte imbalance	NA	NA	NA	NA	Fluid and electrolyte disorders	1
960561000006110	unexplained/progressive weight loss	NA	NA	NA	NA	Weight loss	1
961001000006113	substance use cessation	NA	NA	NA	NA	Drug abuse	1
961561000006116	abuses over-the-counter/illicit drugs	NA	NA	NA	NA	Drug abuse	1
961571000006111	excessive use of alcohol	NA	NA	NA	NA	Alcohol abuse	1
961751000006110	tremors/seizures	NA	NA	NA	NA	Other neurological disorders	1
968341000006116	annual stroke/cva blood test	NA	NA	NA	NA	Other neurological disorders	1
968421000006117	referral to national drug treatment monitoring system	NA	NA	NA	NA	Drug abuse	1
968431000006119	national drug treatment monitoring system(ndtms)administration	NA	NA	NA	NA	Drug abuse	1
968461000006111	referred by syringe exchange	NA	NA	NA	NA	Drug abuse	1
968581000006119	discharged from national drug treatment monitoring system(ndtms)	NA	NA	NA	NA	Drug abuse	1
968631000006116	substance misuse of amphetamines	NA	NA	NA	NA	Drug abuse	1
968651000006111	substance misuse of cannabis	NA	NA	NA	NA	Drug abuse	1
968671000006118	currently injecting drugs	NA	NA	NA	NA	Drug abuse	1
968681000006115	misuse of cannabis unspecified	NA	NA	NA	NA	Drug abuse	1
968691000006117	misuse of cannabis herbal	NA	NA	NA	NA	Drug abuse	1
968711000006119	misuse of cannabis resin	NA	NA	NA	NA	Drug abuse	1
968721000006110	misuse of cannabis oil	NA	NA	NA	NA	Drug abuse	1
968731000006113	misuse of cannabis herbal (skunk)	NA	NA	NA	NA	Drug abuse	1
968741000006115	substance misuse of heroin	NA	NA	NA	NA	Drug abuse	1
968751000006118	substance misuse of solvents	NA	NA	NA	NA	Drug abuse	1
968761000006116	misuse of heroin illicit	NA	NA	NA	NA	Drug abuse	1
968771000006111	misuse of diamorphine	NA	NA	NA	NA	Drug abuse	1
968791000006112	misuse of diamorphine hydrochl elixir	NA	NA	NA	NA	Drug abuse	1
968811000006111	misuse of diamorphine hydrochl amps	NA	NA	NA	NA	Drug abuse	1
968821000006115	misuse of diamorphine hydrochl reefers	NA	NA	NA	NA	Drug abuse	1
968841000006110	substance misuse of methadone	NA	NA	NA	NA	Drug abuse	1
968871000006119	misuse of methadone unspecified	NA	NA	NA	NA	Drug abuse	1
968901000006119	misuse of methadone mixture	NA	NA	NA	NA	Drug abuse	1
968931000006110	misuse of methadone linctus	NA	NA	NA	NA	Drug abuse	1
968951000006115	misuse of methadone tablets	NA	NA	NA	NA	Drug abuse	1
968961000006118	misuse of methadone amps	NA	NA	NA	NA	Drug abuse	1
968981000006111	misuse of methadone suppositories	NA	NA	NA	NA	Drug abuse	1
969001000006114	substance misuse of other opiates	NA	NA	NA	NA	Drug abuse	1
969011000006112	misuse of opiates unspecified	NA	NA	NA	NA	Drug abuse	1
969021000006116	misuse of morphine sulphate	NA	NA	NA	NA	Drug abuse	1
969041000006111	misuse of opium	NA	NA	NA	NA	Drug abuse	1
969051000006113	misuse of dihydrocodeine	NA	NA	NA	NA	Drug abuse	1
969061000006110	misuse of dextromoramide	NA	NA	NA	NA	Drug abuse	1
969071000006115	misuse of dipianone	NA	NA	NA	NA	Drug abuse	1
969081000006117	misuse of pethidine	NA	NA	NA	NA	Drug abuse	1
969091000006119	misuse of morphine sulphate amps	NA	NA	NA	NA	Drug abuse	1
969101000006113	misuse of hydromorphone	NA	NA	NA	NA	Drug abuse	1
969111000006111	misuse of oxymorphone	NA	NA	NA	NA	Drug abuse	1
969121000006115	misuse of anileridine	NA	NA	NA	NA	Drug abuse	1
969131000006117	misuse of hydrocodone	NA	NA	NA	NA	Drug abuse	1
969141000006110	misuse of oxycodone	NA	NA	NA	NA	Drug abuse	1
969151000006112	misuse of ethoheptazine	NA	NA	NA	NA	Drug abuse	1
969161000006114	misuse of fentanyl	NA	NA	NA	NA	Drug abuse	1
969171000006119	misuse of levorphanol	NA	NA	NA	NA	Drug abuse	1
969181000006116	misuse of phenoperidine	NA	NA	NA	NA	Drug abuse	1
969191000006118	misuse of phenazocine	NA	NA	NA	NA	Drug abuse	1
969201000006115	misuse of papaveretum	NA	NA	NA	NA	Drug abuse	1
969211000006117	misuse of meptazinol	NA	NA	NA	NA	Drug abuse	1
969221000006113	misuse of piritramide	NA	NA	NA	NA	Drug abuse	1
969231000006111	misuse of codeine tablets	NA	NA	NA	NA	Drug abuse	1
969241000006118	misuse of tramadol hydrochloride	NA	NA	NA	NA	Drug abuse	1
969251000006116	misuse of dextropropoxyphene	NA	NA	NA	NA	Drug abuse	1
969261000006119	misuse of opiate containing mixture	NA	NA	NA	NA	Drug abuse	1
969271000006114	misuse of codeine linctus	NA	NA	NA	NA	Drug abuse	1
969281000006112	misuse of pentazocine	NA	NA	NA	NA	Drug abuse	1
969291000006110	misuse of buprenorphine	NA	NA	NA	NA	Drug abuse	1
969301000006111	misuse of gee's linctus	NA	NA	NA	NA	Drug abuse	1
969311000006114	misuse of codeine unspecified	NA	NA	NA	NA	Drug abuse	1
969321000006118	misuse of collis-brown	NA	NA	NA	NA	Drug abuse	1
969331000006115	misuse of opiate compound analgesics	NA	NA	NA	NA	Drug abuse	1
969341000006113	misuse of nalbuphine	NA	NA	NA	NA	Drug abuse	1
969351000006110	misuse of phensedyl	NA	NA	NA	NA	Drug abuse	1
969361000006112	misuse of alphaprodine	NA	NA	NA	NA	Drug abuse	1
969371000006117	misuse of actifed	NA	NA	NA	NA	Drug abuse	1
969381000006119	misuse of kaolin and morphine	NA	NA	NA	NA	Drug abuse	1
969391000006116	misuse of other opiates	NA	NA	NA	NA	Drug abuse	1
969401000006119	substance misuse of benzodiazepines	NA	NA	NA	NA	Drug abuse	1
969411000006116	misuse of benzodiazepines unspecified	NA	NA	NA	NA	Drug abuse	1
969421000006112	misuse of diazepam	NA	NA	NA	NA	Drug abuse	1
969431000006110	misuse of chlordiazepoxide	NA	NA	NA	NA	Drug abuse	1
969441000006117	misuse of nitrazepam	NA	NA	NA	NA	Drug abuse	1
969451000006115	misuse of lorazepam	NA	NA	NA	NA	Drug abuse	1
969461000006118	misuse of clobazam	NA	NA	NA	NA	Drug abuse	1
969471000006113	misuse of clorazepate	NA	NA	NA	NA	Drug abuse	1
969481000006111	misuse of ketazolam	NA	NA	NA	NA	Drug abuse	1
969491000006114	misuse of medazepam	NA	NA	NA	NA	Drug abuse	1
969501000006118	misuse of oxazepam	NA	NA	NA	NA	Drug abuse	1
969511000006115	misuse of lurazepam	NA	NA	NA	NA	Drug abuse	1
969521000006111	misuse of temazepam	NA	NA	NA	NA	Drug abuse	1
969531000006114	misuse of bromazepam	NA	NA	NA	NA	Drug abuse	1
969541000006116	misuse of triazolam	NA	NA	NA	NA	Drug abuse	1
969551000006119	misuse of lormetazepam	NA	NA	NA	NA	Drug abuse	1
969561000006117	misuse of flunitrazepam	NA	NA	NA	NA	Drug abuse	1
969571000006112	misuse of prazepam	NA	NA	NA	NA	Drug abuse	1
969581000006110	misuse of chlormezanone	NA	NA	NA	NA	Drug abuse	1
969591000006113	misuse of loprazolam	NA	NA	NA	NA	Drug abuse	1
969601000006117	misuse of alprazolam	NA	NA	NA	NA	Drug abuse	1
969611000006119	misuse of amphetamine sulphate	NA	NA	NA	NA	Drug abuse	1
969621000006110	misuse of amphetamine (pharmaceutical)	NA	NA	NA	NA	Drug abuse	1
969631000006113	misuse of methamphetamine	NA	NA	NA	NA	Drug abuse	1
969641000006115	misuse of dexamphetamine (dexadrine)	NA	NA	NA	NA	Drug abuse	1
969651000006118	misuse of dexamphetamine linctus/syrup	NA	NA	NA	NA	Drug abuse	1
969661000006116	misuse of clonazepam	NA	NA	NA	NA	Drug abuse	1
969671000006111	misuse of midazolam	NA	NA	NA	NA	Drug abuse	1
969681000006114	misuse of dexamphetamine reefers	NA	NA	NA	NA	Drug abuse	1
969691000006112	misuse of methamphetamine amps	NA	NA	NA	NA	Drug abuse	1
969701000006112	substance misuse of ecstasy	NA	NA	NA	NA	Drug abuse	1
969711000006110	substance misuse of cocaine	NA	NA	NA	NA	Drug abuse	1
969721000006119	misuse of mdma	NA	NA	NA	NA	Drug abuse	1
969731000006116	misuse of methylenedioxyamphetamine	NA	NA	NA	NA	Drug abuse	1
969741000006114	substance misuse of crack	NA	NA	NA	NA	Drug abuse	1
969751000006111	misuse of solvents unspecified	NA	NA	NA	NA	Drug abuse	1
969761000006113	misuse of cocaine unspecified	NA	NA	NA	NA	Drug abuse	1
969771000006118	misuse of cocaine hydrochloride	NA	NA	NA	NA	Drug abuse	1
969781000006115	misuse of cocaine freebase (crack)	NA	NA	NA	NA	Drug abuse	1
969791000006117	substance misuse of hallucinogens	NA	NA	NA	NA	Drug abuse	1
969801000006116	misuse of hallucinogens unspecified	NA	NA	NA	NA	Drug abuse	1
969811000006118	misuse of toluene (glue)	NA	NA	NA	NA	Drug abuse	1
969821000006114	misuse of mescaline	NA	NA	NA	NA	Drug abuse	1
969831000006112	misuse of butane	NA	NA	NA	NA	Drug abuse	1
969841000006119	misuse of psiloybin	NA	NA	NA	NA	Drug abuse	1
969851000006117	misuse of amyl nitrate	NA	NA	NA	NA	Drug abuse	1
969861000006115	misuse of lysergide (lsd)	NA	NA	NA	NA	Drug abuse	1
969871000006110	misuse of acetone	NA	NA	NA	NA	Drug abuse	1
969881000006113	misuse of phencyclidine	NA	NA	NA	NA	Drug abuse	1
969891000006111	misuse of fluorocarbons	NA	NA	NA	NA	Drug abuse	1
969901000006110	misuse of trichloroethylene	NA	NA	NA	NA	Drug abuse	1
969911000006113	substance misuse of barbiturates	NA	NA	NA	NA	Drug abuse	1
