"ProdCodeId"	"dmdid"	"Term.from.EMIS"	"ProductName"	"Formulation"	"RouteOfAdministration"	"DrugSubstanceName"	"SubstanceStrength"	"BNFChapter"	"Release"
"9177241000033111"	"24467411000001107"	"Reltebon 20mg modified-release tablets (Accord Healthcare Ltd)"	"Reltebon 20mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"20.000mg"	""	""
"12664741000033110"	"35846611000001103"	"Oxypro 20mg modified-release tablets (Ridge Pharma Ltd)"	"Oxypro 20mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"20.000mg"	""	""
"12666541000033114"	"35858311000001109"	"Ixyldone 20mg modified-release tablets (Morningside Healthcare Ltd)"	"Ixyldone 20mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"20.000mg"	""	""
"12636941000033114"	"35542511000001104"	"Renocontin 20mg modified-release tablets (Glenmark Pharmaceuticals Europe Ltd)"	"Renocontin 20mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"20.000mg"	""	""
"1982041000033118"	"36130411000001107"	"Oxycodone 20mg modified-release tablets"	"Oxycodone 20mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"20.000mg"	"4070200"	""
"12185541000033118"	"34051911000001107"	"Onexila XL 20mg tablets (Aspire Pharma Ltd)"	"Onexila XL 20mg tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"20.000mg"	"4070200"	""
"11808141000033112"	"33629411000001108"	"Leveraxo 20mg modified-release tablets (Mylan)"	"Leveraxo 20mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"20.000mg"	""	""
"1987741000033117"	"2896611000001106"	"OxyContin 20mg modified-release tablets (Napp Pharmaceuticals Ltd)"	"OxyContin 20mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"20.000mg"	"4070200"	""
"12186841000033114"	"34025811000001103"	"Shortec 20mg/2ml solution for injection ampoules (Qdem Pharmaceuticals Ltd)"	"Shortec 20mg/2ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous"	"Oxycodone hydrochloride"	"10.000mg/1.000ml"	""	""
"2926641000033117"	"36130611000001105"	"Oxycodone 20mg/2ml solution for injection ampoules"	"Oxycodone 20mg/2ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous"	"Oxycodone hydrochloride"	"10.000mg/1.000ml"	"4070200"	""
"2926841000033116"	"4636011000001109"	"OxyNorm 20mg/2ml solution for injection ampoules (Napp Pharmaceuticals Ltd)"	"OxyNorm 20mg/2ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous"	"Oxycodone hydrochloride"	"10.000mg/1.000ml"	"4070200"	""
"10333541000033111"	"29677211000001102"	"Oxeltra 30mg modified-release tablets (Wockhardt UK Ltd)"	"Oxeltra 30mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"30.000mg"	""	""
"10491641000033110"	"29838611000001109"	"Longtec 30mg modified-release tablets (Qdem Pharmaceuticals Ltd)"	"Longtec 30mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"30.000mg"	""	""
"10641841000033116"	"30721111000001108"	"Abtard 30mg modified-release tablets (Ethypharm UK Ltd)"	"Abtard 30mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"30.000mg"	""	""
"9809741000033113"	"27993011000001104"	"Reltebon 30mg modified-release tablets (Actavis UK Ltd)"	"Reltebon 30mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"30.000mg"	""	""
"6125141000033118"	"36130711000001101"	"Oxycodone 30mg modified-release tablets"	"Oxycodone 30mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"30.000mg"	""	""
"12637241000033119"	"35542711000001109"	"Renocontin 30mg modified-release tablets (Glenmark Pharmaceuticals Europe Ltd)"	"Renocontin 30mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"30.000mg"	""	""
"12666641000033110"	"35857411000001101"	"Ixyldone 30mg modified-release tablets (Morningside Healthcare Ltd)"	"Ixyldone 30mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"30.000mg"	""	""
"12664841000033117"	"35846811000001104"	"Oxypro 30mg modified-release tablets (Ridge Pharma Ltd)"	"Oxypro 30mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"30.000mg"	""	""
"11808241000033117"	"33629611000001106"	"Leveraxo 30mg modified-release tablets (Mylan)"	"Leveraxo 30mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"30.000mg"	""	""
"6125541000033110"	"18644611000001105"	"OxyContin 30mg modified-release tablets (Napp Pharmaceuticals Ltd)"	"OxyContin 30mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"30.000mg"	""	""
"10641941000033112"	"30720811000001109"	"Abtard 40mg modified-release tablets (Ethypharm UK Ltd)"	"Abtard 40mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"40.000mg"	""	""
"10333641000033112"	"29677611000001100"	"Oxeltra 40mg modified-release tablets (Wockhardt UK Ltd)"	"Oxeltra 40mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"40.000mg"	""	""
"11243441000033110"	"32136711000001102"	"Zomestine 40mg modified-release tablets (Accord Healthcare Ltd)"	"Zomestine 40mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"40.000mg"	""	""
"11489741000033112"	"32196811000001100"	"Carexil 40mg modified-release tablets (Sandoz Ltd)"	"Carexil 40mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"40.000mg"	""	""
"9177141000033116"	"24467711000001101"	"Reltebon 40mg modified-release tablets (Actavis UK Ltd)"	"Reltebon 40mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"40.000mg"	""	""
"8838741000033112"	"23020811000001107"	"Dolocodon PR 40mg tablets (Zentiva)"	"Dolocodon PR 40mg tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"40.000mg"	"4070200"	""
"7886541000033117"	"20938111000001106"	"Longtec 40mg modified-release tablets (Qdem Pharmaceuticals Ltd)"	"Longtec 40mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"40.000mg"	"4070200"	""
"8048341000033113"	"20969211000001103"	"Oxylan 40mg modified-release tablets (Chanelle Medical UK Ltd)"	"Oxylan 40mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"40.000mg"	""	""
"11808341000033110"	"33629811000001105"	"Leveraxo 40mg modified-release tablets (Mylan)"	"Leveraxo 40mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"40.000mg"	""	""
"12185641000033117"	"34051311000001106"	"Onexila XL 40mg tablets (Aspire Pharma Ltd)"	"Onexila XL 40mg tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"40.000mg"	"4070200"	""
"12664941000033113"	"35847011000001108"	"Oxypro 40mg modified-release tablets (Ridge Pharma Ltd)"	"Oxypro 40mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"40.000mg"	""	""
"12666741000033118"	"35857911000001109"	"Ixyldone 40mg modified-release tablets (Morningside Healthcare Ltd)"	"Ixyldone 40mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"40.000mg"	""	""
"12637341000033112"	"35542911000001106"	"Renocontin 40mg modified-release tablets (Glenmark Pharmaceuticals Europe Ltd)"	"Renocontin 40mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"40.000mg"	""	""
"1982141000033119"	"36130911000001104"	"Oxycodone 40mg modified-release tablets"	"Oxycodone 40mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"40.000mg"	"4070200"	""
"1987841000033110"	"2897211000001106"	"OxyContin 40mg modified-release tablets (Napp Pharmaceuticals Ltd)"	"OxyContin 40mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"40.000mg"	"4070200"	""
"8048041000033111"	"20968611000001105"	"Oxylan 5mg modified-release tablets (Chanelle Medical UK Ltd)"	"Oxylan 5mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"5.000mg"	""	""
"7886241000033119"	"20937511000001101"	"Longtec 5mg modified-release tablets (Qdem Pharmaceuticals Ltd)"	"Longtec 5mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"5.000mg"	"4070200"	""
"9177041000033115"	"24466911000001102"	"Reltebon 5mg modified-release tablets (Accord Healthcare Ltd)"	"Reltebon 5mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"5.000mg"	""	""
"8838541000033116"	"23047311000001100"	"Dolocodon PR 5mg tablets (Zentiva)"	"Dolocodon PR 5mg tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"5.000mg"	"4070200"	""
"11243141000033119"	"32138511000001108"	"Zomestine 5mg modified-release tablets (Accord Healthcare Ltd)"	"Zomestine 5mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"5.000mg"	""	""
"10984841000033113"	"31322211000001103"	"Carexil 5mg modified-release tablets (Sandoz Ltd)"	"Carexil 5mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"5.000mg"	""	""
"10333141000033119"	"29650311000001107"	"Oxeltra 5mg modified-release tablets (Wockhardt UK Ltd)"	"Oxeltra 5mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"5.000mg"	""	""
"10641441000033119"	"30719311000001101"	"Abtard 5mg modified-release tablets (Ethypharm UK Ltd)"	"Abtard 5mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"5.000mg"	""	""
"2748441000033110"	"36131011000001107"	"Oxycodone 5mg modified-release tablets"	"Oxycodone 5mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"5.000mg"	"4070200"	""
"12636441000033116"	"35541911000001100"	"Renocontin 5mg modified-release tablets (Glenmark Pharmaceuticals Europe Ltd)"	"Renocontin 5mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"5.000mg"	""	""
"12666841000033111"	"35853511000001107"	"Ixyldone 5mg modified-release tablets (Morningside Healthcare Ltd)"	"Ixyldone 5mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"5.000mg"	""	""
"12665041000033113"	"35846011000001105"	"Oxypro 5mg modified-release tablets (Ridge Pharma Ltd)"	"Oxypro 5mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"5.000mg"	""	""
"11808441000033116"	"33629011000001104"	"Leveraxo 5mg modified-release tablets (Mylan)"	"Leveraxo 5mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"5.000mg"	""	""
"2748541000033111"	"4074911000001106"	"OxyContin 5mg modified-release tablets (Napp Pharmaceuticals Ltd)"	"OxyContin 5mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"5.000mg"	"4070200"	""
"12187041000033117"	"34027611000001109"	"Shortec liquid 5mg/5ml oral solution (Qdem Pharmaceuticals Ltd)"	"Shortec liquid 5mg/5ml oral solution"	"Oral solution"	"Oral"	"Oxycodone hydrochloride"	"1.000mg/1.000ml"	""	""
"1987441000033112"	"36131211000001102"	"Oxycodone 5mg/5ml oral solution sugar free"	"Oxycodone 5mg/5ml oral solution sugar free"	"Oral solution"	"Oral"	"Oxycodone hydrochloride"	"1.000mg/1.000ml"	"4070200"	""
"1988441000033113"	"2898211000001105"	"OxyNorm liquid 5mg/5ml oral solution (Napp Pharmaceuticals Ltd)"	"OxyNorm liquid 5mg/5ml oral solution"	"Oral solution"	"Oral"	"Oxycodone hydrochloride"	"1.000mg/1.000ml"	"4070200"	""
"10642041000033118"	"30721411000001103"	"Abtard 60mg modified-release tablets (Ethypharm UK Ltd)"	"Abtard 60mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"60.000mg"	""	""
"10333741000033115"	"29677411000001103"	"Oxeltra 60mg modified-release tablets (Wockhardt UK Ltd)"	"Oxeltra 60mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"60.000mg"	""	""
"10492041000033114"	"29838811000001108"	"Longtec 60mg modified-release tablets (Qdem Pharmaceuticals Ltd)"	"Longtec 60mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"60.000mg"	""	""
"9809841000033115"	"27993311000001101"	"Reltebon 60mg modified-release tablets (Actavis UK Ltd)"	"Reltebon 60mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"60.000mg"	""	""
"6125241000033113"	"36131311000001105"	"Oxycodone 60mg modified-release tablets"	"Oxycodone 60mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"60.000mg"	""	""
"12665141000033112"	"35847211000001103"	"Oxypro 60mg modified-release tablets (Ridge Pharma Ltd)"	"Oxypro 60mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"60.000mg"	""	""
"12666941000033115"	"35858711000001108"	"Ixyldone 60mg modified-release tablets (Morningside Healthcare Ltd)"	"Ixyldone 60mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"60.000mg"	""	""
"12637441000033118"	"35543311000001100"	"Renocontin 60mg modified-release tablets (Glenmark Pharmaceuticals Europe Ltd)"	"Renocontin 60mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"60.000mg"	""	""
"11808541000033115"	"33630011000001105"	"Leveraxo 60mg modified-release tablets (Mylan)"	"Leveraxo 60mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"60.000mg"	""	""
"6125641000033111"	"18643311000001102"	"OxyContin 60mg modified-release tablets (Napp Pharmaceuticals Ltd)"	"OxyContin 60mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"60.000mg"	""	""
"10333841000033113"	"29676711000001106"	"Oxeltra 80mg modified-release tablets (Wockhardt UK Ltd)"	"Oxeltra 80mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"80.000mg"	""	""
"10642141000033119"	"30721711000001109"	"Abtard 80mg modified-release tablets (Ethypharm UK Ltd)"	"Abtard 80mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"80.000mg"	""	""
"11243541000033111"	"32133511000001104"	"Zomestine 80mg modified-release tablets (Accord Healthcare Ltd)"	"Zomestine 80mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"80.000mg"	""	""
"11489841000033119"	"32197311000001107"	"Carexil 80mg modified-release tablets (Sandoz Ltd)"	"Carexil 80mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"80.000mg"	""	""
"9176841000033112"	"24467911000001104"	"Reltebon 80mg modified-release tablets (Actavis UK Ltd)"	"Reltebon 80mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"80.000mg"	""	""
"7886641000033116"	"20938311000001108"	"Longtec 80mg modified-release tablets (Qdem Pharmaceuticals Ltd)"	"Longtec 80mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"80.000mg"	"4070200"	""
"8048441000033119"	"20969411000001104"	"Oxylan 80mg modified-release tablets (Chanelle Medical UK Ltd)"	"Oxylan 80mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"80.000mg"	""	""
"11808641000033119"	"33630211000001100"	"Leveraxo 80mg modified-release tablets (Mylan)"	"Leveraxo 80mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"80.000mg"	""	""
"12185741000033114"	"34052211000001105"	"Onexila XL 80mg tablets (Aspire Pharma Ltd)"	"Onexila XL 80mg tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"80.000mg"	"4070200"	""
"12667041000033119"	"35859011000001101"	"Ixyldone 80mg modified-release tablets (Morningside Healthcare Ltd)"	"Ixyldone 80mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"80.000mg"	""	""
"12665241000033117"	"35847411000001104"	"Oxypro 80mg modified-release tablets (Ridge Pharma Ltd)"	"Oxypro 80mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"80.000mg"	""	""
"1982541000033111"	"36131511000001104"	"Oxycodone 80mg modified-release tablets"	"Oxycodone 80mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"80.000mg"	"4070200"	""
"1987941000033119"	"2898111000001104"	"OxyContin 80mg modified-release tablets (Napp Pharmaceuticals Ltd)"	"OxyContin 80mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Oxycodone hydrochloride"	"80.000mg"	"4070200"	""
"86841000033118"	"3690911000001103"	"Aspav dispersible tablets (Actavis UK Ltd)"	"Aspav dispersible tablets"	"Dispersible tablet"	"Oral"	"Aspirin/ Papaveretum"	"500.000mg + 7.710mg"	""	""
"3849841000033110"	"322321008"	"Aspirin 500mg / Papaveretum 7.71mg dispersible tablets sugar free"	"Aspirin 500mg / Papaveretum 7.71mg dispersible tablets sugar free"	"Dispersible tablet"	"Oral"	"Aspirin/ Papaveretum"	"500.000mg + 7.710mg"	""	""
"1035241000033117"	"14612711000001102"	"Papaveretum 15.4mg/1ml solution for injection ampoules"	"Papaveretum 15.4mg/1ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous/ Intramuscular"	"Papaveretum"	"15.400mg/1.000ml"	"4070200"	""
"1035841000033118"	"14615911000001108"	"Papaveretum 7.7mg/1ml solution for injection ampoules"	"Papaveretum 7.7mg/1ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous/ Intramuscular"	"Papaveretum"	"7.700mg/1.000ml"	""	""
"5836841000033111"	"36025411000001105"	"Papaveretum 15.4mg/1ml / Hyoscine hydrobromide 400micrograms/1ml solution for injection ampoules"	"Papaveretum 15.4mg/1ml / Hyoscine hydrobromide 400micrograms/1ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intramuscular"	"Hyoscine hydrobromide/ Papaveretum"	"400.000microgram/1.000ml + 15.400mg/1.000ml"	"4070200"	""
"1044641000033117"	"322600003"	"Pentazocine 50mg capsules"	"Pentazocine 50mg capsules"	"Capsule"	"Oral"	"Pentazocine hydrochloride"	"50.000mg"	"4070200"	""
"1068041000033114"	"322601004"	"Pentazocine 25mg tablets"	"Pentazocine 25mg tablets"	"Tablet"	"Oral"	"Pentazocine hydrochloride"	"25.000mg"	"4070200"	""
"609341000033114"	"3792511000001104"	"Fortral 25mg tablets (Zentiva)"	"Fortral 25mg tablets"	"Tablet"	"Oral"	"Pentazocine hydrochloride"	"25.000mg"	"4070200"	""
"607341000033118"	"4084011000001101"	"Fortral 50mg suppositories (Sterwin Medicines)"	"Fortral 50mg suppositories"	"Suppository"	"Rectal"	"Pentazocine lactate"	"50.000mg"	"4070200"	""
"1063141000033116"	"322604007"	"Pentazocine 50mg suppositories"	"Pentazocine 50mg suppositories"	"Suppository"	"Rectal"	"Pentazocine lactate"	"50.000mg"	"4070200"	""
"2944241000033114"	"36027611000001101"	"Pentazocine 30mg/1ml solution for injection ampoules"	"Pentazocine 30mg/1ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous/ Intramuscular"	"Pentazocine lactate"	"30.000mg/1.000ml"	"4070200"	""
"2944141000033119"	"4079111000001109"	"Fortral 30mg/1ml solution for injection ampoules (Zentiva)"	"Fortral 30mg/1ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous/ Intramuscular"	"Pentazocine lactate"	"30.000mg/1.000ml"	"4070200"	""
"1051641000033117"	"36027711000001105"	"Pentazocine 60mg/2ml solution for injection ampoules"	"Pentazocine 60mg/2ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous/ Intramuscular"	"Pentazocine lactate"	"30.000mg/1.000ml"	"4070200"	""
"2944341000033116"	"4079811000001102"	"Fortral 60mg/2ml solution for injection ampoules (Zentiva)"	"Fortral 60mg/2ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous/ Intramuscular"	"Pentazocine lactate"	"30.000mg/1.000ml"	"4070200"	""
"1065641000033110"	"322612004"	"Pethidine 50mg tablets"	"Pethidine 50mg tablets"	"Tablet"	"Oral"	"Pethidine hydrochloride"	"50.000mg"	"4070200"	""
"1034841000033117"	"3986711000001104"	"Pamergan P100 solution for injection 2ml ampoules (Martindale Pharmaceuticals Ltd)"	"Pamergan P100 solution for injection 2ml ampoules"	"Solution for injection"	"Intravenous/ Intramuscular"	"Pethidine hydrochloride/ Promethazine hydrochloride"	"50.000mg/1.000ml + 25.000mg/1.000ml"	"4070200"	""
"2924441000033112"	"36028111000001105"	"Pethidine 100mg/10ml solution for injection ampoules"	"Pethidine 100mg/10ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous/ Intramuscular"	"Pethidine hydrochloride"	"10.000mg/1.000ml"	"4070200"	""
"2924741000033117"	"36028211000001104"	"Pethidine 100mg/2ml solution for injection ampoules"	"Pethidine 100mg/2ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous/ Intramuscular"	"Pethidine hydrochloride"	"50.000mg/1.000ml"	"4070200"	""
"2924641000033114"	"36028311000001107"	"Pethidine 50mg/1ml solution for injection ampoules"	"Pethidine 50mg/1ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous/ Intramuscular"	"Pethidine hydrochloride"	"50.000mg/1.000ml"	"4070200"	""
"2924541000033113"	"36028411000001100"	"Pethidine 50mg/5ml solution for injection ampoules"	"Pethidine 50mg/5ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous/ Intramuscular"	"Pethidine hydrochloride"	"10.000mg/1.000ml"	"4070200"	""
"6132341000033112"	"18662911000001100"	"Palexia 75mg tablets (Grunenthal Ltd)"	"Palexia 75mg tablets"	"Tablet"	"Oral"	"Tapentadol hydrochloride"	"75.000mg"	"4070200"	""
"6132141000033114"	"442341005"	"Tapentadol 75mg tablets"	"Tapentadol 75mg tablets"	"Tablet"	"Oral"	"Tapentadol hydrochloride"	"75.000mg"	"4070200"	""
"6132241000033119"	"18662511000001107"	"Palexia 50mg tablets (Grunenthal Ltd)"	"Palexia 50mg tablets"	"Tablet"	"Oral"	"Tapentadol hydrochloride"	"50.000mg"	"4070200"	""
"6132041000033110"	"442472008"	"Tapentadol 50mg tablets"	"Tapentadol 50mg tablets"	"Tablet"	"Oral"	"Tapentadol hydrochloride"	"50.000mg"	"4070200"	""
"6133241000033114"	"18671811000001106"	"Tapentadol 100mg modified-release tablets"	"Tapentadol 100mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Tapentadol hydrochloride"	"100.000mg"	"4070200"	""
"6133941000033117"	"18664111000001106"	"Palexia SR 100mg tablets (Grunenthal Ltd)"	"Palexia SR 100mg tablets"	"Modified-release tablet"	"Oral"	"Tapentadol hydrochloride"	"100.000mg"	"4070200"	""
"6134041000033115"	"18664411000001101"	"Palexia SR 150mg tablets (Grunenthal Ltd)"	"Palexia SR 150mg tablets"	"Modified-release tablet"	"Oral"	"Tapentadol hydrochloride"	"150.000mg"	"4070200"	""
"6133341000033116"	"18671911000001101"	"Tapentadol 150mg modified-release tablets"	"Tapentadol 150mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Tapentadol hydrochloride"	"150.000mg"	"4070200"	""
"6133441000033110"	"18672011000001108"	"Tapentadol 200mg modified-release tablets"	"Tapentadol 200mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Tapentadol hydrochloride"	"200.000mg"	"4070200"	""
"6134141000033116"	"18664711000001107"	"Palexia SR 200mg tablets (Grunenthal Ltd)"	"Palexia SR 200mg tablets"	"Modified-release tablet"	"Oral"	"Tapentadol hydrochloride"	"200.000mg"	"4070200"	""
"6134241000033111"	"18665211000001104"	"Palexia SR 250mg tablets (Grunenthal Ltd)"	"Palexia SR 250mg tablets"	"Modified-release tablet"	"Oral"	"Tapentadol hydrochloride"	"250.000mg"	"4070200"	""
"6133541000033111"	"18672111000001109"	"Tapentadol 250mg modified-release tablets"	"Tapentadol 250mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Tapentadol hydrochloride"	"250.000mg"	"4070200"	""
"6133141000033119"	"18672211000001103"	"Tapentadol 50mg modified-release tablets"	"Tapentadol 50mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Tapentadol hydrochloride"	"50.000mg"	"4070200"	""
"6133841000033113"	"18663511000001100"	"Palexia SR 50mg tablets (Grunenthal Ltd)"	"Palexia SR 50mg tablets"	"Modified-release tablet"	"Oral"	"Tapentadol hydrochloride"	"50.000mg"	"4070200"	""
"9160141000033113"	"24408811000001107"	"Tapentadol 20mg/ml oral solution sugar free"	"Tapentadol 20mg/ml oral solution sugar free"	"Oral solution"	"Oral"	"Tapentadol hydrochloride"	"20.000mg/1.000ml"	"4070200"	""
"9160241000033118"	"24120811000001104"	"Palexia 20mg/ml oral solution (Grunenthal Ltd)"	"Palexia 20mg/ml oral solution"	"Oral solution"	"Oral"	"Tapentadol hydrochloride"	"20.000mg/1.000ml"	"4070200"	""
"1454241000033114"	"322623000"	"Tramadol 50mg capsules"	"Tramadol 50mg capsules"	"Capsule"	"Oral"	"Tramadol hydrochloride"	"50.000mg"	"4070200"	""
"1454541000033111"	"451511000001100"	"Tramake 50mg capsules (Galen Ltd)"	"Tramake 50mg capsules"	"Capsule"	"Oral"	"Tramadol hydrochloride"	"50.000mg"	"4070200"	""
"1548041000033116"	"400911000001108"	"Zamadol 50mg capsules (Meda Pharmaceuticals Ltd)"	"Zamadol 50mg capsules"	"Capsule"	"Oral"	"Tramadol hydrochloride"	"50.000mg"	"4070200"	""
"1564341000033117"	"203811000001106"	"Zydol 50mg capsules (Grunenthal Ltd)"	"Zydol 50mg capsules"	"Capsule"	"Oral"	"Tramadol hydrochloride"	"50.000mg"	"4070200"	""
"1564841000033114"	"314411000001101"	"Zydol 50mg soluble tablets (Grunenthal Ltd)"	"Zydol 50mg soluble tablets"	"Soluble tablet"	"Oral"	"Tramadol hydrochloride"	"50.000mg"	"4070200"	""
"1465741000033113"	"322633008"	"Tramadol 50mg soluble tablets sugar free"	"Tramadol 50mg soluble tablets sugar free"	"Soluble tablet"	"Oral"	"Tramadol hydrochloride"	"50.000mg"	"4070200"	""
"1702241000033118"	"322645004"	"Tramadol 50mg effervescent powder sachets sugar free"	"Tramadol 50mg effervescent powder sachets sugar free"	" Effervescent powder"	"Oral"	"Tramadol hydrochloride"	"50.000mg"	""	""
"1702041000033114"	"3242911000001107"	"Tramake Insts 50mg sachets (Galen Ltd)"	"Tramake Insts 50mg sachets"	" Effervescent powder"	"Oral"	"Tramadol hydrochloride"	"50.000mg"	""	""
